original,article,anchor,link,context
пункта 2 настоящей статьи,844_p2,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13144"">пункта 2</a> настоящей статьи","пункта 2 настоящей статьи учитывается отчетность, установленная уполномоченным органом в области ре"
пункта 3 настоящей статьи,847_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13158"">пункта 3</a> настоящей статьи","пункта 3 настоящей статьи, физическому лицу направляется уведомление в соответствии с"
пункта 5 настоящей статьи,847_p5,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13163"">пункта 5</a> настоящей статьи","пункта 5 настоящей статьи, направляются одним из следующих способов:"
пункта 9 настоящей статьи,847_p9,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13180"">пункта 9</a> настоящей статьи",пункта 9 настоящей статьи.
пункта 9 настоящей статьи,847_p9,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13180"">пункта 9</a> настоящей статьи","пункта 9 настоящей статьи, направляются:"
частью третьей,847_p3,?,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z13158"">частью третьей</a>","При представлении декларации о доходах и имуществе, в которой указано требование по зачету и (ил"
пункта 2 статьи 320,320,z5422,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5422"">пункта 2 статьи 320</a>","пункта 2 статьи 320,"
пункта 2 статьи 337,337,z5948,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5948"">пункта 2 статьи 337</a>","части первой пункта 2 статьи 337,"
пункта 3 статьи 351,351,z6174,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6174"">пункта 3 статьи 351</a>",пункта 3 статьи 351 действуют до 1 января 2027 года;
статьи 286,286,z5015,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5015"">статьи 286</a>","статьи 286,"
пункта 2 статьи 337,337,z5948,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5948"">пункта 2 статьи 337</a>","части первой пункта 2 статьи 337,"
статьи 474,474,z7997,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7997"">статьи 474</a>","статьи 474,"
пункта 2 статьи 487,487,z8295,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z8295"">пункта 2 статьи 487</a>",пункта 2 статьи 487 действуют до 1 января 2028 года;
пункта 2 статьи 238,238,z4122,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4122"">пункта 2 статьи 238</a>","пункта 2 статьи 238,"
статьи 254,254,z4379,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4379"">статьи 254</a>","статьи 254,"
пункта 2 статьи 255,255,z4414,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z4414"">пункта 2 статьи 255</a>","пункта 2 статьи 255,"
статьи 286,286,z5015,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5015"">статьи 286</a>","статьи 286, часть пятая"
статьи 323,323,z5507,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5507"">статьи 323</a>","статьи 323,"
пункта 2 статьи 337,337,z5948,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z5948"">пункта 2 статьи 337</a>","части первой пункта 2 статьи 337,"
статьи 338,338,z6024,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6024"">статьи 338</a>","статьи 338,"
пункта 1 статьи 348,348,z6141,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6141"">пункта 1 статьи 348</a>","пункта 1 статьи 348, абзац третий"
пункта 3 статьи 351,351,z6174,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6174"">пункта 3 статьи 351</a>","пункта 3 статьи 351,"
статьи 368,368,z6387,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z6387"">статьи 368</a>","статьи 368,"
статьи 429,429,z7305,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7305"">статьи 429</a>","статьи 429,"
пункта 3 статьи 454,454,z7625,"<a href=""http://85.202.192.66:9096/rus/docs/K2500000214#z7625"">пункта 3 статьи 454</a>","пункта 3 статьи 454,"
